user_id,stars,date,aspect,sentiment,cluster,nrc_positive,nrc_joy,nrc_trust,nrc_anticipation,nrc_surprise,nrc_anger,nrc_disgust,nrc_fear,nrc_negative,nrc_sadness
user_47,1,2016-02-28,service,0,0,2.05,0.64,1.95,0.6,2.25,1.22,0.24,0.15,2.55,2.91
user_47,1,2016-02-28,ambience,0,0,2.05,0.64,1.95,0.6,2.25,1.22,0.24,0.15,2.55,2.91
user_47,1,2016-02-28,price,1,0,2.05,0.64,1.95,0.6,2.25,1.22,0.24,0.15,2.55,2.91
user_47,1,2016-02-28,location,1,0,2.05,0.64,1.95,0.6,2.25,1.22,0.24,0.15,2.55,2.91
user_48,2,2016-11-11,food,1,3,1.9,1.79,2.95,0.31,4.26,0.06,0.82,0.26,3.03,1.86
user_48,2,2016-11-11,service,1,3,1.9,1.79,2.95,0.31,4.26,0.06,0.82,0.26,3.03,1.86
user_48,2,2016-11-11,ambience,1,3,1.9,1.79,2.95,0.31,4.26,0.06,0.82,0.26,3.03,1.86
user_48,2,2016-11-11,price,1,3,1.9,1.79,2.95,0.31,4.26,0.06,0.82,0.26,3.03,1.86
user_48,2,2016-11-11,location,1,3,1.9,1.79,2.95,0.31,4.26,0.06,0.82,0.26,3.03,1.86
user_49,3,2019-02-05,food,0,4,3.08,1.52,1.48,1.94,2.56,1.83,0.36,0.89,2.02,3.12
user_49,3,2019-02-05,service,1,4,3.08,1.52,1.48,1.94,2.56,1.83,0.36,0.89,2.02,3.12
user_49,3,2019-02-05,ambience,1,4,3.08,1.52,1.48,1.94,2.56,1.83,0.36,0.89,2.02,3.12
user_49,3,2019-02-05,price,1,4,3.08,1.52,1.48,1.94,2.56,1.83,0.36,0.89,2.02,3.12
user_49,3,2019-02-05,location,-1,4,3.08,1.52,1.48,1.94,2.56,1.83,0.36,0.89,2.02,3.12
user_50,1,2016-10-26,food,-1,0,4.02,2.19,2.62,2.13,1.78,1.27,0.07,0.82,1.54,1.37
user_50,1,2016-10-26,service,-1,0,4.02,2.19,2.62,2.13,1.78,1.27,0.07,0.82,1.54,1.37
user_50,1,2016-10-26,ambience,-1,0,4.02,2.19,2.62,2.13,1.78,1.27,0.07,0.82,1.54,1.37
user_50,1,2016-10-26,price,1,0,4.02,2.19,2.62,2.13,1.78,1.27,0.07,0.82,1.54,1.37
user_50,1,2016-10-26,location,1,0,4.02,2.19,2.62,2.13,1.78,1.27,0.07,0.82,1.54,1.37
user_51,2,2015-04-07,food,-1,0,2.62,2.64,2.53,2.77,2.36,0.37,0.65,0.48,2.02,1.85
user_51,2,2015-04-07,service,1,0,2.62,2.64,2.53,2.77,2.36,0.37,0.65,0.48,2.02,1.85
user_51,2,2015-04-07,ambience,0,0,2.62,2.64,2.53,2.77,2.36,0.37,0.65,0.48,2.02,1.85
user_51,2,2015-04-07,price,0,0,2.62,2.64,2.53,2.77,2.36,0.37,0.65,0.48,2.02,1.85
user_51,2,2015-04-07,location,1,0,2.62,2.64,2.53,2.77,2.36,0.37,0.65,0.48,2.02,1.85
user_52,2,2018-11-10,food,1,0,2.8,2.21,2.32,1.5,3.53,1.16,0.21,0.85,2.19,1.69
user_52,2,2018-11-10,service,-1,0,2.8,2.21,2.32,1.5,3.53,1.16,0.21,0.85,2.19,1.69
user_52,2,2018-11-10,ambience,1,0,2.8,2.21,2.32,1.5,3.53,1.16,0.21,0.85,2.19,1.69
user_52,2,2018-11-10,price,1,0,2.8,2.21,2.32,1.5,3.53,1.16,0.21,0.85,2.19,1.69
user_52,2,2018-11-10,location,0,0,2.8,2.21,2.32,1.5,3.53,1.16,0.21,0.85,2.19,1.69
user_53,4,2019-07-12,food,-1,2,3.02,2.24,2.51,1.34,3.04,0.48,0.33,1.35,2.62,1.6
user_53,4,2019-07-12,service,0,2,3.02,2.24,2.51,1.34,3.04,0.48,0.33,1.35,2.62,1.6
user_53,4,2019-07-12,ambience,1,2,3.02,2.24,2.51,1.34,3.04,0.48,0.33,1.35,2.62,1.6
user_53,4,2019-07-12,price,0,2,3.02,2.24,2.51,1.34,3.04,0.48,0.33,1.35,2.62,1.6
user_53,4,2019-07-12,location,1,2,3.02,2.24,2.51,1.34,3.04,0.48,0.33,1.35,2.62,1.6
user_54,3,2015-12-29,food,1,3,2.39,2.19,2.13,1.9,3.1,1.12,0.72,0.37,1.41,2.18
user_54,3,2015-12-29,service,1,3,2.39,2.19,2.13,1.9,3.1,1.12,0.72,0.37,1.41,2.18
user_54,3,2015-12-29,ambience,1,3,2.39,2.19,2.13,1.9,3.1,1.12,0.72,0.37,1.41,2.18
user_54,3,2015-12-29,price,0,3,2.39,2.19,2.13,1.9,3.1,1.12,0.72,0.37,1.41,2.18
user_54,3,2015-12-29,location,-1,3,2.39,2.19,2.13,1.9,3.1,1.12,0.72,0.37,1.41,2.18
user_55,5,2019-08-25,food,1,1,3.96,3.07,2.02,1.68,3.82,1.02,0.28,1.29,2.76,1.87
user_55,5,2019-08-25,service,1,1,3.96,3.07,2.02,1.68,3.82,1.02,0.28,1.29,2.76,1.87
user_55,5,2019-08-25,ambience,1,1,3.96,3.07,2.02,1.68,3.82,1.02,0.28,1.29,2.76,1.87
user_55,5,2019-08-25,price,1,1,3.96,3.07,2.02,1.68,3.82,1.02,0.28,1.29,2.76,1.87
user_55,5,2019-08-25,location,1,1,3.96,3.07,2.02,1.68,3.82,1.02,0.28,1.29,2.76,1.87
user_56,3,2017-05-24,food,1,0,2.74,2.35,1.28,2.62,2.28,1.68,0.17,0.47,0.92,2.46
user_56,3,2017-05-24,service,0,0,2.74,2.35,1.28,2.62,2.28,1.68,0.17,0.47,0.92,2.46
user_56,3,2017-05-24,ambience,1,0,2.74,2.35,1.28,2.62,2.28,1.68,0.17,0.47,0.92,2.46
user_56,3,2017-05-24,price,1,0,2.74,2.35,1.28,2.62,2.28,1.68,0.17,0.47,0.92,2.46
user_56,3,2017-05-24,location,0,0,2.74,2.35,1.28,2.62,2.28,1.68,0.17,0.47,0.92,2.46
user_57,1,2016-07-18,food,0,1,2.94,2.72,0.93,0.88,1.21,0.84,0.52,0.49,2.27,2.16
user_57,1,2016-07-18,service,0,1,2.94,2.72,0.93,0.88,1.21,0.84,0.52,0.49,2.27,2.16
user_57,1,2016-07-18,ambience,1,1,2.94,2.72,0.93,0.88,1.21,0.84,0.52,0.49,2.27,2.16
user_57,1,2016-07-18,price,1,1,2.94,2.72,0.93,0.88,1.21,0.84,0.52,0.49,2.27,2.16
user_57,1,2016-07-18,location,0,1,2.94,2.72,0.93,0.88,1.21,0.84,0.52,0.49,2.27,2.16
user_58,3,2019-09-14,food,0,2,2.38,2.02,1.25,2.13,2.77,0.68,0.16,0.89,2.49,2.31
user_58,3,2019-09-14,service,1,2,2.38,2.02,1.25,2.13,2.77,0.68,0.16,0.89,2.49,2.31
user_58,3,2019-09-14,ambience,1,2,2.38,2.02,1.25,2.13,2.77,0.68,0.16,0.89,2.49,2.31
user_58,3,2019-09-14,price,0,2,2.38,2.02,1.25,2.13,2.77,0.68,0.16,0.89,2.49,2.31
user_58,3,2019-09-14,location,1,2,2.38,2.02,1.25,2.13,2.77,0.68,0.16,0.89,2.49,2.31
user_59,4,2017-01-05,food,1,1,2.63,2.05,3.13,1.99,2.04,1.62,0.66,0.25,1.99,1.65
user_59,4,2017-01-05,service,1,1,2.63,2.05,3.13,1.99,2.04,1.62,0.66,0.25,1.99,1.65
user_59,4,2017-01-05,ambience,1,1,2.63,2.05,3.13,1.99,2.04,1.62,0.66,0.25,1.99,1.65
user_59,4,2017-01-05,price,0,1,2.63,2.05,3.13,1.99,2.04,1.62,0.66,0.25,1.99,1.65
user_59,4,2017-01-05,location,1,1,2.63,2.05,3.13,1.99,2.04,1.62,0.66,0.25,1.99,1.65
user_60,3,2015-07-31,food,0,3,1.95,2.91,1.53,2.05,4.71,0.43,0.39,0.76,2.58,2.45
user_60,3,2015-07-31,service,0,3,1.95,2.91,1.53,2.05,4.71,0.43,0.39,0.76,2.58,2.45
user_60,3,2015-07-31,ambience,1,3,1.95,2.91,1.53,2.05,4.71,0.43,0.39,0.76,2.58,2.45
user_60,3,2015-07-31,price,0,3,1.95,2.91,1.53,2.05,4.71,0.43,0.39,0.76,2.58,2.45
user_60,3,2015-07-31,location,1,3,1.95,2.91,1.53,2.05,4.71,0.43,0.39,0.76,2.58,2.45
user_61,1,2015-08-03,food,0,2,2.53,2.42,2.04,2.77,2.1,1.82,0.23,1.42,2.36,2.05
user_61,1,2015-08-03,service,1,2,2.53,2.42,2.04,2.77,2.1,1.82,0.23,1.42,2.36,2.05
user_61,1,2015-08-03,ambience,0,2,2.53,2.42,2.04,2.77,2.1,1.82,0.23,1.42,2.36,2.05
user_61,1,2015-08-03,price,-1,2,2.53,2.42,2.04,2.77,2.1,1.82,0.23,1.42,2.36,2.05
user_61,1,2015-08-03,location,0,2,2.53,2.42,2.04,2.77,2.1,1.82,0.23,1.42,2.36,2.05
user_62,2,2016-08-06,food,1,1,3.0,2.08,1.54,0.62,1.43,0.92,0.66,0.53,1.34,2.62
user_62,2,2016-08-06,service,1,1,3.0,2.08,1.54,0.62,1.43,0.92,0.66,0.53,1.34,2.62
user_62,2,2016-08-06,ambience,1,1,3.0,2.08,1.54,0.62,1.43,0.92,0.66,0.53,1.34,2.62
user_62,2,2016-08-06,price,1,1,3.0,2.08,1.54,0.62,1.43,0.92,0.66,0.53,1.34,2.62
user_62,2,2016-08-06,location,1,1,3.0,2.08,1.54,0.62,1.43,0.92,0.66,0.53,1.34,2.62
user_63,2,2019-04-03,food,0,2,2.98,3.73,2.16,0.8,2.44,1.3,0.03,0.01,1.42,1.77
user_63,2,2019-04-03,service,0,2,2.98,3.73,2.16,0.8,2.44,1.3,0.03,0.01,1.42,1.77
user_63,2,2019-04-03,ambience,-1,2,2.98,3.73,2.16,0.8,2.44,1.3,0.03,0.01,1.42,1.77
user_63,2,2019-04-03,price,1,2,2.98,3.73,2.16,0.8,2.44,1.3,0.03,0.01,1.42,1.77
user_63,2,2019-04-03,location,1,2,2.98,3.73,2.16,0.8,2.44,1.3,0.03,0.01,1.42,1.77
user_64,3,2015-03-03,food,1,4,2.68,2.48,1.25,1.73,2.72,0.84,0.01,0.07,1.94,1.59
user_64,3,2015-03-03,service,1,4,2.68,2.48,1.25,1.73,2.72,0.84,0.01,0.07,1.94,1.59
user_64,3,2015-03-03,ambience,1,4,2.68,2.48,1.25,1.73,2.72,0.84,0.01,0.07,1.94,1.59
user_64,3,2015-03-03,price,1,4,2.68,2.48,1.25,1.73,2.72,0.84,0.01,0.07,1.94,1.59
user_64,3,2015-03-03,location,1,4,2.68,2.48,1.25,1.73,2.72,0.84,0.01,0.07,1.94,1.59
user_65,5,2015-02-04,food,1,1,2.58,2.73,1.97,0.92,2.14,1.25,0.8,0.69,2.18,1.92
user_65,5,2015-02-04,service,1,1,2.58,2.73,1.97,0.92,2.14,1.25,0.8,0.69,2.18,1.92
user_65,5,2015-02-04,ambience,-1,1,2.58,2.73,1.97,0.92,2.14,1.25,0.8,0.69,2.18,1.92
user_65,5,2015-02-04,price,1,1,2.58,2.73,1.97,0.92,2.14,1.25,0.8,0.69,2.18,1.92
user_65,5,2015-02-04,location,1,1,2.58,2.73,1.97,0.92,2.14,1.25,0.8,0.69,2.18,1.92
user_66,4,2017-02-10,food,0,4,2.56,3.32,0.85,2.99,2.88,1.34,0.04,0.52,2.08,1.48
user_66,4,2017-02-10,service,1,4,2.56,3.32,0.85,2.99,2.88,1.34,0.04,0.52,2.08,1.48
user_66,4,2017-02-10,ambience,0,4,2.56,3.32,0.85,2.99,2.88,1.34,0.04,0.52,2.08,1.48
user_66,4,2017-02-10,price,0,4,2.56,3.32,0.85,2.99,2.88,1.34,0.04,0.52,2.08,1.48
user_66,4,2017-02-10,location,0,4,2.56,3.32,0.85,2.99,2.88,1.34,0.04,0.52,2.08,1.48
user_67,1,2015-08-22,food,1,1,2.39,3.36,1.98,1.27,1.2,1.39,0.6,0.53,2.12,2.02
user_67,1,2015-08-22,service,1,1,2.39,3.36,1.98,1.27,1.2,1.39,0.6,0.53,2.12,2.02
user_67,1,2015-08-22,ambience,1,1,2.39,3.36,1.98,1.27,1.2,1.39,0.6,0.53,2.12,2.02
user_67,1,2015-08-22,price,1,1,2.39,3.36,1.98,1.27,1.2,1.39,0.6,0.53,2.12,2.02
user_67,1,2015-08-22,location,1,1,2.39,3.36,1.98,1.27,1.2,1.39,0.6,0.53,2.12,2.02
user_68,4,2019-02-13,food,1,0,2.96,1.99,2.84,1.57,2.06,1.05,0.71,0.14,1.77,2.33
user_68,4,2019-02-13,service,1,0,2.96,1.99,2.84,1.57,2.06,1.05,0.71,0.14,1.77,2.33
user_68,4,2019-02-13,ambience,-1,0,2.96,1.99,2.84,1.57,2.06,1.05,0.71,0.14,1.77,2.33
user_68,4,2019-02-13,price,1,0,2.96,1.99,2.84,1.57,2.06,1.05,0.71,0.14,1.77,2.33
user_68,4,2019-02-13,location,1,0,2.96,1.99,2.84,1.57,2.06,1.05,0.71,0.14,1.77,2.33
user_69,2,2016-11-17,food,1,3,2.46,3.07,1.23,1.91,1.18,0.13,0.87,0.5,1.87,1.73
user_69,2,2016-11-17,service,1,3,2.46,3.07,1.23,1.91,1.18,0.13,0.87,0.5,1.87,1.73
user_69,2,2016-11-17,ambience,1,3,2.46,3.07,1.23,1.91,1.18,0.13,0.87,0.5,1.87,1.73
user_69,2,2016-11-17,price,1,3,2.46,3.07,1.23,1.91,1.18,0.13,0.87,0.5,1.87,1.73
user_69,2,2016-11-17,location,0,3,2.46,3.07,1.23,1.91,1.18,0.13,0.87,0.5,1.87,1.73
user_70,5,2017-11-19,food,0,2,3.01,2.52,3.33,2.89,2.81,1.04,0.41,0.61,1.34,1.88
user_70,5,2017-11-19,service,0,2,3.01,2.52,3.33,2.89,2.81,1.04,0.41,0.61,1.34,1.88
user_70,5,2017-11-19,ambience,-1,2,3.01,2.52,3.33,2.89,2.81,1.04,0.41,0.61,1.34,1.88
user_70,5,2017-11-19,price,-1,2,3.01,2.52,3.33,2.89,2.81,1.04,0.41,0.61,1.34,1.88
user_70,5,2017-11-19,location,1,2,3.01,2.52,3.33,2.89,2.81,1.04,0.41,0.61,1.34,1.88
user_71,3,2018-10-23,food,1,4,1.79,1.48,1.39,1.39,3.2,1.09,0.29,0.07,2.18,1.8
user_71,3,2018-10-23,service,0,4,1.79,1.48,1.39,1.39,3.2,1.09,0.29,0.07,2.18,1.8
user_71,3,2018-10-23,ambience,1,4,1.79,1.48,1.39,1.39,3.2,1.09,0.29,0.07,2.18,1.8
user_71,3,2018-10-23,price,1,4,1.79,1.48,1.39,1.39,3.2,1.09,0.29,0.07,2.18,1.8
user_71,3,2018-10-23,location,1,4,1.79,1.48,1.39,1.39,3.2,1.09,0.29,0.07,2.18,1.8
user_72,4,2017-07-06,food,1,3,3.0,3.9,1.17,0.88,2.44,2.03,0.67,0.95,1.84,3.31
user_72,4,2017-07-06,service,0,3,3.0,3.9,1.17,0.88,2.44,2.03,0.67,0.95,1.84,3.31
user_72,4,2017-07-06,ambience,-1,3,3.0,3.9,1.17,0.88,2.44,2.03,0.67,0.95,1.84,3.31
user_72,4,2017-07-06,price,1,3,3.0,3.9,1.17,0.88,2.44,2.03,0.67,0.95,1.84,3.31
user_72,4,2017-07-06,location,0,3,3.0,3.9,1.17,0.88,2.44,2.03,0.67,0.95,1.84,3.31
user_73,3,2019-07-23,food,-1,0,1.91,1.37,2.54,2.43,1.31,0.53,0.03,0.09,1.62,3.04
user_73,3,2019-07-23,service,1,0,1.91,1.37,2.54,2.43,1.31,0.53,0.03,0.09,1.62,3.04
user_73,3,2019-07-23,ambience,-1,0,1.91,1.37,2.54,2.43,1.31,0.53,0.03,0.09,1.62,3.04
user_73,3,2019-07-23,price,1,0,1.91,1.37,2.54,2.43,1.31,0.53,0.03,0.09,1.62,3.04
user_73,3,2019-07-23,location,1,0,1.91,1.37,2.54,2.43,1.31,0.53,0.03,0.09,1.62,3.04
user_74,3,2016-02-26,food,1,1,3.1,3.04,2.36,1.48,3.24,1.23,0.27,0.48,2.15,2.56
user_74,3,2016-02-26,service,-1,1,3.1,3.04,2.36,1.48,3.24,1.23,0.27,0.48,2.15,2.56
user_74,3,2016-02-26,ambience,1,1,3.1,3.04,2.36,1.48,3.24,1.23,0.27,0.48,2.15,2.56
user_74,3,2016-02-26,price,1,1,3.1,3.04,2.36,1.48,3.24,1.23,0.27,0.48,2.15,2.56
user_74,3,2016-02-26,location,1,1,3.1,3.04,2.36,1.48,3.24,1.23,0.27,0.48,2.15,2.56
user_75,2,2015-07-26,food,1,3,4.25,2.34,2.33,0.58,3.18,0.95,0.04,0.3,2.27,1.51
user_75,2,2015-07-26,service,1,3,4.25,2.34,2.33,0.58,3.18,0.95,0.04,0.3,2.27,1.51
user_75,2,2015-07-26,ambience,0,3,4.25,2.34,2.33,0.58,3.18,0.95,0.04,0.3,2.27,1.51
user_75,2,2015-07-26,price,-1,3,4.25,2.34,2.33,0.58,3.18,0.95,0.04,0.3,2.27,1.51
user_75,2,2015-07-26,location,1,3,4.25,2.34,2.33,0.58,3.18,0.95,0.04,0.3,2.27,1.51
user_76,1,2018-10-01,food,1,2,3.8,1.51,2.79,1.8,2.11,0.97,0.64,0.52,2.37,1.96
user_76,1,2018-10-01,service,0,2,3.8,1.51,2.79,1.8,2.11,0.97,0.64,0.52,2.37,1.96
user_76,1,2018-10-01,ambience,1,2,3.8,1.51,2.79,1.8,2.11,0.97,0.64,0.52,2.37,1.96
user_76,1,2018-10-01,price,1,2,3.8,1.51,2.79,1.8,2.11,0.97,0.64,0.52,2.37,1.96
user_76,1,2018-10-01,location,1,2,3.8,1.51,2.79,1.8,2.11,0.97,0.64,0.52,2.37,1.96
user_77,2,2019-10-01,food,0,2,2.78,4.12,1.43,1.28,2.01,1.47,0.66,0.25,1.26,0.96
user_77,2,2019-10-01,service,1,2,2.78,4.12,1.43,1.28,2.01,1.47,0.66,0.25,1.26,0.96
user_77,2,2019-10-01,ambience,1,2,2.78,4.12,1.43,1.28,2.01,1.47,0.66,0.25,1.26,0.96
user_77,2,2019-10-01,price,0,2,2.78,4.12,1.43,1.28,2.01,1.47,0.66,0.25,1.26,0.96
user_77,2,2019-10-01,location,1,2,2.78,4.12,1.43,1.28,2.01,1.47,0.66,0.25,1.26,0.96
user_78,1,2017-08-02,food,1,1,2.67,2.34,3.26,1.37,1.91,1.72,0.41,0.52,1.32,1.95
user_78,1,2017-08-02,service,1,1,2.67,2.34,3.26,1.37,1.91,1.72,0.41,0.52,1.32,1.95
user_78,1,2017-08-02,ambience,0,1,2.67,2.34,3.26,1.37,1.91,1.72,0.41,0.52,1.32,1.95
user_78,1,2017-08-02,price,0,1,2.67,2.34,3.26,1.37,1.91,1.72,0.41,0.52,1.32,1.95
user_78,1,2017-08-02,location,-1,1,2.67,2.34,3.26,1.37,1.91,1.72,0.41,0.52,1.32,1.95
user_79,3,2015-05-16,food,1,3,3.91,2.66,1.66,1.64,3.7,0.81,0.42,1.16,1.53,2.39
user_79,3,2015-05-16,service,1,3,3.91,2.66,1.66,1.64,3.7,0.81,0.42,1.16,1.53,2.39
user_79,3,2015-05-16,ambience,0,3,3.91,2.66,1.66,1.64,3.7,0.81,0.42,1.16,1.53,2.39
user_79,3,2015-05-16,price,1,3,3.91,2.66,1.66,1.64,3.7,0.81,0.42,1.16,1.53,2.39
user_79,3,2015-05-16,location,1,3,3.91,2.66,1.66,1.64,3.7,0.81,0.42,1.16,1.53,2.39
user_80,1,2017-10-01,food,1,0,3.0,2.83,1.67,1.09,2.93,0.72,0.35,0.16,0.67,3.04
user_80,1,2017-10-01,service,1,0,3.0,2.83,1.67,1.09,2.93,0.72,0.35,0.16,0.67,3.04
user_80,1,2017-10-01,ambience,1,0,3.0,2.83,1.67,1.09,2.93,0.72,0.35,0.16,0.67,3.04
user_80,1,2017-10-01,price,1,0,3.0,2.83,1.67,1.09,2.93,0.72,0.35,0.16,0.67,3.04
user_80,1,2017-10-01,location,1,0,3.0,2.83,1.67,1.09,2.93,0.72,0.35,0.16,0.67,3.04
user_81,5,2017-05-14,food,1,4,2.68,3.81,1.25,1.57,1.75,1.51,0.69,0.1,2.91,1.67
user_81,5,2017-05-14,service,1,4,2.68,3.81,1.25,1.57,1.75,1.51,0.69,0.1,2.91,1.67
user_81,5,2017-05-14,ambience,1,4,2.68,3.81,1.25,1.57,1.75,1.51,0.69,0.1,2.91,1.67
user_81,5,2017-05-14,price,1,4,2.68,3.81,1.25,1.57,1.75,1.51,0.69,0.1,2.91,1.67
user_81,5,2017-05-14,location,1,4,2.68,3.81,1.25,1.57,1.75,1.51,0.69,0.1,2.91,1.67
user_82,1,2016-06-26,food,0,2,3.0,4.03,2.61,2.61,2.14,0.51,0.17,0.42,2.59,1.58
user_82,1,2016-06-26,service,1,2,3.0,4.03,2.61,2.61,2.14,0.51,0.17,0.42,2.59,1.58
user_82,1,2016-06-26,ambience,1,2,3.0,4.03,2.61,2.61,2.14,0.51,0.17,0.42,2.59,1.58
user_82,1,2016-06-26,price,1,2,3.0,4.03,2.61,2.61,2.14,0.51,0.17,0.42,2.59,1.58
user_82,1,2016-06-26,location,1,2,3.0,4.03,2.61,2.61,2.14,0.51,0.17,0.42,2.59,1.58
user_83,5,2016-04-11,food,1,2,3.09,2.18,1.66,1.71,2.43,1.55,0.14,0.75,1.19,1.67
user_83,5,2016-04-11,service,1,2,3.09,2.18,1.66,1.71,2.43,1.55,0.14,0.75,1.19,1.67
user_83,5,2016-04-11,ambience,0,2,3.09,2.18,1.66,1.71,2.43,1.55,0.14,0.75,1.19,1.67
user_83,5,2016-04-11,price,1,2,3.09,2.18,1.66,1.71,2.43,1.55,0.14,0.75,1.19,1.67
user_83,5,2016-04-11,location,0,2,3.09,2.18,1.66,1.71,2.43,1.55,0.14,0.75,1.19,1.67
user_84,5,2018-08-30,food,1,0,3.08,3.24,1.5,1.12,2.58,0.72,0.72,0.72,1.47,2.05
user_84,5,2018-08-30,service,0,0,3.08,3.24,1.5,1.12,2.58,0.72,0.72,0.72,1.47,2.05
user_84,5,2018-08-30,ambience,1,0,3.08,3.24,1.5,1.12,2.58,0.72,0.72,0.72,1.47,2.05
user_84,5,2018-08-30,price,1,0,3.08,3.24,1.5,1.12,2.58,0.72,0.72,0.72,1.47,2.05
user_84,5,2018-08-30,location,0,0,3.08,3.24,1.5,1.12,2.58,0.72,0.72,0.72,1.47,2.05
user_85,4,2018-05-17,food,0,2,3.33,2.21,2.1,0.38,2.75,0.61,0.75,0.3,1.75,2.6
user_85,4,2018-05-17,service,1,2,3.33,2.21,2.1,0.38,2.75,0.61,0.75,0.3,1.75,2.6
user_85,4,2018-05-17,ambience,1,2,3.33,2.21,2.1,0.38,2.75,0.61,0.75,0.3,1.75,2.6
user_85,4,2018-05-17,price,1,2,3.33,2.21,2.1,0.38,2.75,0.61,0.75,0.3,1.75,2.6
user_85,4,2018-05-17,location,1,2,3.33,2.21,2.1,0.38,2.75,0.61,0.75,0.3,1.75,2.6
user_86,3,2019-02-16,food,1,4,1.65,2.32,1.7,1.04,3.7,1.44,0.06,0.64,2.14,2.74
user_86,3,2019-02-16,service,1,4,1.65,2.32,1.7,1.04,3.7,1.44,0.06,0.64,2.14,2.74
user_86,3,2019-02-16,ambience,0,4,1.65,2.32,1.7,1.04,3.7,1.44,0.06,0.64,2.14,2.74
user_86,3,2019-02-16,price,1,4,1.65,2.32,1.7,1.04,3.7,1.44,0.06,0.64,2.14,2.74
user_86,3,2019-02-16,location,1,4,1.65,2.32,1.7,1.04,3.7,1.44,0.06,0.64,2.14,2.74
user_87,3,2015-11-25,food,1,1,2.46,2.63,1.9,1.4,2.4,0.71,0.65,0.38,3.14,1.78
user_87,3,2015-11-25,service,0,1,2.46,2.63,1.9,1.4,2.4,0.71,0.65,0.38,3.14,1.78
user_87,3,2015-11-25,ambience,1,1,2.46,2.63,1.9,1.4,2.4,0.71,0.65,0.38,3.14,1.78
user_87,3,2015-11-25,price,0,1,2.46,2.63,1.9,1.4,2.4,0.71,0.65,0.38,3.14,1.78
user_87,3,2015-11-25,location,0,1,2.46,2.63,1.9,1.4,2.4,0.71,0.65,0.38,3.14,1.78
user_88,2,2016-08-05,food,1,1,3.13,3.59,2.15,2.2,3.34,0.93,0.5,0.13,2.15,1.73
user_88,2,2016-08-05,service,1,1,3.13,3.59,2.15,2.2,3.34,0.93,0.5,0.13,2.15,1.73
user_88,2,2016-08-05,ambience,1,1,3.13,3.59,2.15,2.2,3.34,0.93,0.5,0.13,2.15,1.73
user_88,2,2016-08-05,price,0,1,3.13,3.59,2.15,2.2,3.34,0.93,0.5,0.13,2.15,1.73
user_88,2,2016-08-05,location,1,1,3.13,3.59,2.15,2.2,3.34,0.93,0.5,0.13,2.15,1.73
user_89,1,2017-03-31,food,1,4,3.26,2.55,1.77,1.0,4.88,0.41,0.04,0.18,3.24,3.12
user_89,1,2017-03-31,service,-1,4,3.26,2.55,1.77,1.0,4.88,0.41,0.04,0.18,3.24,3.12
user_89,1,2017-03-31,ambience,-1,4,3.26,2.55,1.77,1.0,4.88,0.41,0.04,0.18,3.24,3.12
user_89,1,2017-03-31,price,1,4,3.26,2.55,1.77,1.0,4.88,0.41,0.04,0.18,3.24,3.12
user_89,1,2017-03-31,location,1,4,3.26,2.55,1.77,1.0,4.88,0.41,0.04,0.18,3.24,3.12
user_90,3,2015-04-01,food,-1,4,3.08,3.32,1.43,2.75,1.55,0.5,0.11,0.49,2.57,1.93
user_90,3,2015-04-01,service,0,4,3.08,3.32,1.43,2.75,1.55,0.5,0.11,0.49,2.57,1.93
user_90,3,2015-04-01,ambience,-1,4,3.08,3.32,1.43,2.75,1.55,0.5,0.11,0.49,2.57,1.93
user_90,3,2015-04-01,price,1,4,3.08,3.32,1.43,2.75,1.55,0.5,0.11,0.49,2.57,1.93
user_90,3,2015-04-01,location,1,4,3.08,3.32,1.43,2.75,1.55,0.5,0.11,0.49,2.57,1.93
user_91,2,2015-01-24,food,1,1,4.2,2.38,1.28,1.36,2.92,1.59,0.38,0.51,1.73,2.29
user_91,2,2015-01-24,service,0,1,4.2,2.38,1.28,1.36,2.92,1.59,0.38,0.51,1.73,2.29
user_91,2,2015-01-24,ambience,1,1,4.2,2.38,1.28,1.36,2.92,1.59,0.38,0.51,1.73,2.29
user_91,2,2015-01-24,price,1,1,4.2,2.38,1.28,1.36,2.92,1.59,0.38,0.51,1.73,2.29
user_91,2,2015-01-24,location,0,1,4.2,2.38,1.28,1.36,2.92,1.59,0.38,0.51,1.73,2.29
user_92,5,2015-09-08,food,1,0,4.32,1.34,2.63,1.53,1.9,1.95,0.4,0.28,1.55,1.75
user_92,5,2015-09-08,service,1,0,4.32,1.34,2.63,1.53,1.9,1.95,0.4,0.28,1.55,1.75
user_92,5,2015-09-08,ambience,1,0,4.32,1.34,2.63,1.53,1.9,1.95,0.4,0.28,1.55,1.75
user_92,5,2015-09-08,price,1,0,4.32,1.34,2.63,1.53,1.9,1.95,0.4,0.28,1.55,1.75
user_92,5,2015-09-08,location,0,0,4.32,1.34,2.63,1.53,1.9,1.95,0.4,0.28,1.55,1.75
user_93,4,2018-11-06,food,0,3,3.47,2.7,2.72,0.93,1.46,0.07,0.42,1.73,2.41,1.85
user_93,4,2018-11-06,service,0,3,3.47,2.7,2.72,0.93,1.46,0.07,0.42,1.73,2.41,1.85
user_93,4,2018-11-06,ambience,1,3,3.47,2.7,2.72,0.93,1.46,0.07,0.42,1.73,2.41,1.85
user_93,4,2018-11-06,price,-1,3,3.47,2.7,2.72,0.93,1.46,0.07,0.42,1.73,2.41,1.85
