user_id,stars,date,aspect,sentiment,cluster,nrc_positive,nrc_joy,nrc_trust,nrc_anticipation,nrc_surprise,nrc_anger,nrc_disgust,nrc_fear,nrc_negative,nrc_sadness
user_47,5,2019-03-19,ambience,1,1,2.18,1.42,3.02,2.67,4.39,0.06,0.37,3.91,2.72,1.77
user_47,5,2019-03-19,price,0,1,2.18,1.42,3.02,2.67,4.39,0.06,0.37,3.91,2.72,1.77
user_47,5,2019-03-19,location,0,1,2.18,1.42,3.02,2.67,4.39,0.06,0.37,3.91,2.72,1.77
user_48,2,2017-07-30,food,1,0,3.06,1.69,2.04,4.0,3.71,0.36,0.76,3.05,2.85,2.49
user_48,2,2017-07-30,service,1,0,3.06,1.69,2.04,4.0,3.71,0.36,0.76,3.05,2.85,2.49
user_48,2,2017-07-30,ambience,1,0,3.06,1.69,2.04,4.0,3.71,0.36,0.76,3.05,2.85,2.49
user_48,2,2017-07-30,price,0,0,3.06,1.69,2.04,4.0,3.71,0.36,0.76,3.05,2.85,2.49
user_48,2,2017-07-30,location,1,0,3.06,1.69,2.04,4.0,3.71,0.36,0.76,3.05,2.85,2.49
user_49,2,2019-03-26,food,1,3,4.23,0.39,2.68,2.87,2.71,0.59,0.09,3.44,2.9,1.67
user_49,2,2019-03-26,service,0,3,4.23,0.39,2.68,2.87,2.71,0.59,0.09,3.44,2.9,1.67
user_49,2,2019-03-26,ambience,1,3,4.23,0.39,2.68,2.87,2.71,0.59,0.09,3.44,2.9,1.67
user_49,2,2019-03-26,price,-1,3,4.23,0.39,2.68,2.87,2.71,0.59,0.09,3.44,2.9,1.67
user_49,2,2019-03-26,location,-1,3,4.23,0.39,2.68,2.87,2.71,0.59,0.09,3.44,2.9,1.67
user_50,3,2015-01-02,food,1,1,3.63,1.63,2.78,2.53,3.3,0.5,0.31,3.51,1.95,1.44
user_50,3,2015-01-02,service,0,1,3.63,1.63,2.78,2.53,3.3,0.5,0.31,3.51,1.95,1.44
user_50,3,2015-01-02,ambience,1,1,3.63,1.63,2.78,2.53,3.3,0.5,0.31,3.51,1.95,1.44
user_50,3,2015-01-02,price,1,1,3.63,1.63,2.78,2.53,3.3,0.5,0.31,3.51,1.95,1.44
user_50,3,2015-01-02,location,1,1,3.63,1.63,2.78,2.53,3.3,0.5,0.31,3.51,1.95,1.44
user_51,4,2016-07-24,food,1,4,1.27,0.45,1.91,4.68,2.49,0.31,0.31,3.96,3.03,1.93
user_51,4,2016-07-24,service,1,4,1.27,0.45,1.91,4.68,2.49,0.31,0.31,3.96,3.03,1.93
user_51,4,2016-07-24,ambience,1,4,1.27,0.45,1.91,4.68,2.49,0.31,0.31,3.96,3.03,1.93
user_51,4,2016-07-24,price,0,4,1.27,0.45,1.91,4.68,2.49,0.31,0.31,3.96,3.03,1.93
user_51,4,2016-07-24,location,1,4,1.27,0.45,1.91,4.68,2.49,0.31,0.31,3.96,3.03,1.93
user_52,1,2015-07-15,food,1,0,3.79,0.9,2.54,2.33,2.71,0.54,0.72,2.92,3.12,1.35
user_52,1,2015-07-15,service,-1,0,3.79,0.9,2.54,2.33,2.71,0.54,0.72,2.92,3.12,1.35
user_52,1,2015-07-15,ambience,0,0,3.79,0.9,2.54,2.33,2.71,0.54,0.72,2.92,3.12,1.35
user_52,1,2015-07-15,price,-1,0,3.79,0.9,2.54,2.33,2.71,0.54,0.72,2.92,3.12,1.35
user_52,1,2015-07-15,location,-1,0,3.79,0.9,2.54,2.33,2.71,0.54,0.72,2.92,3.12,1.35
user_53,1,2016-11-09,food,1,0,2.39,0.92,3.72,2.68,3.36,0.46,0.19,2.42,2.69,1.6
user_53,1,2016-11-09,service,1,0,2.39,0.92,3.72,2.68,3.36,0.46,0.19,2.42,2.69,1.6
user_53,1,2016-11-09,ambience,1,0,2.39,0.92,3.72,2.68,3.36,0.46,0.19,2.42,2.69,1.6
user_53,1,2016-11-09,price,1,0,2.39,0.92,3.72,2.68,3.36,0.46,0.19,2.42,2.69,1.6
user_53,1,2016-11-09,location,1,0,2.39,0.92,3.72,2.68,3.36,0.46,0.19,2.42,2.69,1.6
user_54,4,2015-08-12,food,1,2,2.34,1.54,1.51,3.0,2.71,0.76,0.61,2.96,2.68,2.41
user_54,4,2015-08-12,service,1,2,2.34,1.54,1.51,3.0,2.71,0.76,0.61,2.96,2.68,2.41
user_54,4,2015-08-12,ambience,1,2,2.34,1.54,1.51,3.0,2.71,0.76,0.61,2.96,2.68,2.41
user_54,4,2015-08-12,price,0,2,2.34,1.54,1.51,3.0,2.71,0.76,0.61,2.96,2.68,2.41
user_54,4,2015-08-12,location,-1,2,2.34,1.54,1.51,3.0,2.71,0.76,0.61,2.96,2.68,2.41
user_55,4,2017-07-31,food,0,2,3.79,0.54,2.02,3.78,2.64,0.81,0.43,2.63,3.14,2.13
user_55,4,2017-07-31,service,1,2,3.79,0.54,2.02,3.78,2.64,0.81,0.43,2.63,3.14,2.13
user_55,4,2017-07-31,ambience,1,2,3.79,0.54,2.02,3.78,2.64,0.81,0.43,2.63,3.14,2.13
user_55,4,2017-07-31,price,1,2,3.79,0.54,2.02,3.78,2.64,0.81,0.43,2.63,3.14,2.13
user_55,4,2017-07-31,location,0,2,3.79,0.54,2.02,3.78,2.64,0.81,0.43,2.63,3.14,2.13
user_56,3,2017-12-08,food,0,2,2.42,0.99,3.3,3.06,1.83,0.81,0.75,3.61,3.2,1.59
user_56,3,2017-12-08,service,1,2,2.42,0.99,3.3,3.06,1.83,0.81,0.75,3.61,3.2,1.59
user_56,3,2017-12-08,ambience,1,2,2.42,0.99,3.3,3.06,1.83,0.81,0.75,3.61,3.2,1.59
user_56,3,2017-12-08,price,0,2,2.42,0.99,3.3,3.06,1.83,0.81,0.75,3.61,3.2,1.59
user_56,3,2017-12-08,location,1,2,2.42,0.99,3.3,3.06,1.83,0.81,0.75,3.61,3.2,1.59
user_57,4,2015-05-22,food,1,4,3.38,1.37,1.62,2.74,2.6,0.96,0.29,3.31,3.81,2.52
user_57,4,2015-05-22,service,1,4,3.38,1.37,1.62,2.74,2.6,0.96,0.29,3.31,3.81,2.52
user_57,4,2015-05-22,ambience,0,4,3.38,1.37,1.62,2.74,2.6,0.96,0.29,3.31,3.81,2.52
user_57,4,2015-05-22,price,0,4,3.38,1.37,1.62,2.74,2.6,0.96,0.29,3.31,3.81,2.52
user_57,4,2015-05-22,location,1,4,3.38,1.37,1.62,2.74,2.6,0.96,0.29,3.31,3.81,2.52
user_58,5,2018-10-13,food,1,2,3.98,2.44,1.42,3.12,2.79,1.27,0.32,4.24,3.17,2.51
user_58,5,2018-10-13,service,1,2,3.98,2.44,1.42,3.12,2.79,1.27,0.32,4.24,3.17,2.51
user_58,5,2018-10-13,ambience,1,2,3.98,2.44,1.42,3.12,2.79,1.27,0.32,4.24,3.17,2.51
user_58,5,2018-10-13,price,0,2,3.98,2.44,1.42,3.12,2.79,1.27,0.32,4.24,3.17,2.51
user_58,5,2018-10-13,location,-1,2,3.98,2.44,1.42,3.12,2.79,1.27,0.32,4.24,3.17,2.51
user_59,2,2015-02-09,food,-1,0,2.04,0.52,3.22,1.49,3.78,0.04,0.7,3.03,3.17,2.36
user_59,2,2015-02-09,service,1,0,2.04,0.52,3.22,1.49,3.78,0.04,0.7,3.03,3.17,2.36
user_59,2,2015-02-09,ambience,0,0,2.04,0.52,3.22,1.49,3.78,0.04,0.7,3.03,3.17,2.36
user_59,2,2015-02-09,price,1,0,2.04,0.52,3.22,1.49,3.78,0.04,0.7,3.03,3.17,2.36
user_59,2,2015-02-09,location,1,0,2.04,0.52,3.22,1.49,3.78,0.04,0.7,3.03,3.17,2.36
user_60,5,2017-09-26,food,0,0,2.71,0.35,1.91,3.06,3.03,1.06,0.56,3.1,2.84,1.13
user_60,5,2017-09-26,service,1,0,2.71,0.35,1.91,3.06,3.03,1.06,0.56,3.1,2.84,1.13
user_60,5,2017-09-26,ambience,0,0,2.71,0.35,1.91,3.06,3.03,1.06,0.56,3.1,2.84,1.13
user_60,5,2017-09-26,price,1,0,2.71,0.35,1.91,3.06,3.03,1.06,0.56,3.1,2.84,1.13
user_60,5,2017-09-26,location,1,0,2.71,0.35,1.91,3.06,3.03,1.06,0.56,3.1,2.84,1.13
user_61,5,2019-06-16,food,0,2,2.7,2.41,3.49,2.59,3.18,1.24,0.5,2.15,2.13,2.11
user_61,5,2019-06-16,service,1,2,2.7,2.41,3.49,2.59,3.18,1.24,0.5,2.15,2.13,2.11
user_61,5,2019-06-16,ambience,0,2,2.7,2.41,3.49,2.59,3.18,1.24,0.5,2.15,2.13,2.11
user_61,5,2019-06-16,price,0,2,2.7,2.41,3.49,2.59,3.18,1.24,0.5,2.15,2.13,2.11
user_61,5,2019-06-16,location,-1,2,2.7,2.41,3.49,2.59,3.18,1.24,0.5,2.15,2.13,2.11
user_62,2,2018-10-22,food,1,3,4.29,1.4,1.92,2.28,3.64,1.23,0.66,3.39,1.86,2.57
user_62,2,2018-10-22,service,0,3,4.29,1.4,1.92,2.28,3.64,1.23,0.66,3.39,1.86,2.57
user_62,2,2018-10-22,ambience,1,3,4.29,1.4,1.92,2.28,3.64,1.23,0.66,3.39,1.86,2.57
user_62,2,2018-10-22,price,1,3,4.29,1.4,1.92,2.28,3.64,1.23,0.66,3.39,1.86,2.57
user_62,2,2018-10-22,location,1,3,4.29,1.4,1.92,2.28,3.64,1.23,0.66,3.39,1.86,2.57
user_63,5,2018-05-24,food,1,3,3.56,0.66,3.13,2.35,1.43,0.39,0.25,2.99,2.88,2.11
user_63,5,2018-05-24,service,1,3,3.56,0.66,3.13,2.35,1.43,0.39,0.25,2.99,2.88,2.11
user_63,5,2018-05-24,ambience,1,3,3.56,0.66,3.13,2.35,1.43,0.39,0.25,2.99,2.88,2.11
user_63,5,2018-05-24,price,-1,3,3.56,0.66,3.13,2.35,1.43,0.39,0.25,2.99,2.88,2.11
user_63,5,2018-05-24,location,1,3,3.56,0.66,3.13,2.35,1.43,0.39,0.25,2.99,2.88,2.11
user_64,3,2015-03-10,food,1,3,2.96,0.69,1.66,3.09,2.75,0.51,0.97,3.53,3.64,2.09
user_64,3,2015-03-10,service,1,3,2.96,0.69,1.66,3.09,2.75,0.51,0.97,3.53,3.64,2.09
user_64,3,2015-03-10,ambience,1,3,2.96,0.69,1.66,3.09,2.75,0.51,0.97,3.53,3.64,2.09
user_64,3,2015-03-10,price,1,3,2.96,0.69,1.66,3.09,2.75,0.51,0.97,3.53,3.64,2.09
user_64,3,2015-03-10,location,0,3,2.96,0.69,1.66,3.09,2.75,0.51,0.97,3.53,3.64,2.09
user_65,4,2017-12-23,food,1,1,2.21,1.41,2.31,2.8,1.63,1.2,0.19,3.85,3.66,2.06
user_65,4,2017-12-23,service,1,1,2.21,1.41,2.31,2.8,1.63,1.2,0.19,3.85,3.66,2.06
user_65,4,2017-12-23,ambience,1,1,2.21,1.41,2.31,2.8,1.63,1.2,0.19,3.85,3.66,2.06
user_65,4,2017-12-23,price,1,1,2.21,1.41,2.31,2.8,1.63,1.2,0.19,3.85,3.66,2.06
user_65,4,2017-12-23,location,1,1,2.21,1.41,2.31,2.8,1.63,1.2,0.19,3.85,3.66,2.06
user_66,1,2016-03-18,food,1,3,3.46,1.27,3.31,2.78,3.68,0.71,1.15,3.18,2.94,2.49
user_66,1,2016-03-18,service,1,3,3.46,1.27,3.31,2.78,3.68,0.71,1.15,3.18,2.94,2.49
user_66,1,2016-03-18,ambience,0,3,3.46,1.27,3.31,2.78,3.68,0.71,1.15,3.18,2.94,2.49
user_66,1,2016-03-18,price,-1,3,3.46,1.27,3.31,2.78,3.68,0.71,1.15,3.18,2.94,2.49
user_66,1,2016-03-18,location,1,3,3.46,1.27,3.31,2.78,3.68,0.71,1.15,3.18,2.94,2.49
user_67,5,2015-08-10,food,1,2,3.64,1.16,2.25,2.84,4.53,1.07,0.88,2.28,2.95,2.29
user_67,5,2015-08-10,service,1,2,3.64,1.16,2.25,2.84,4.53,1.07,0.88,2.28,2.95,2.29
user_67,5,2015-08-10,ambience,1,2,3.64,1.16,2.25,2.84,4.53,1.07,0.88,2.28,2.95,2.29
user_67,5,2015-08-10,price,-1,2,3.64,1.16,2.25,2.84,4.53,1.07,0.88,2.28,2.95,2.29
user_67,5,2015-08-10,location,1,2,3.64,1.16,2.25,2.84,4.53,1.07,0.88,2.28,2.95,2.29
user_68,1,2016-11-28,food,1,2,3.66,0.18,3.43,2.98,2.23,0.54,0.35,3.24,2.02,1.6
user_68,1,2016-11-28,service,1,2,3.66,0.18,3.43,2.98,2.23,0.54,0.35,3.24,2.02,1.6
user_68,1,2016-11-28,ambience,1,2,3.66,0.18,3.43,2.98,2.23,0.54,0.35,3.24,2.02,1.6
user_68,1,2016-11-28,price,1,2,3.66,0.18,3.43,2.98,2.23,0.54,0.35,3.24,2.02,1.6
user_68,1,2016-11-28,location,1,2,3.66,0.18,3.43,2.98,2.23,0.54,0.35,3.24,2.02,1.6
user_69,2,2015-01-20,food,1,0,3.62,0.41,2.36,2.82,3.02,1.09,0.51,3.6,3.18,1.49
user_69,2,2015-01-20,service,1,0,3.62,0.41,2.36,2.82,3.02,1.09,0.51,3.6,3.18,1.49
user_69,2,2015-01-20,ambience,1,0,3.62,0.41,2.36,2.82,3.02,1.09,0.51,3.6,3.18,1.49
user_69,2,2015-01-20,price,1,0,3.62,0.41,2.36,2.82,3.02,1.09,0.51,3.6,3.18,1.49
user_69,2,2015-01-20,location,1,0,3.62,0.41,2.36,2.82,3.02,1.09,0.51,3.6,3.18,1.49
user_70,5,2016-07-31,food,1,4,2.29,0.97,2.64,3.36,3.17,0.62,0.24,2.83,3.11,2.0
user_70,5,2016-07-31,service,1,4,2.29,0.97,2.64,3.36,3.17,0.62,0.24,2.83,3.11,2.0
user_70,5,2016-07-31,ambience,1,4,2.29,0.97,2.64,3.36,3.17,0.62,0.24,2.83,3.11,2.0
user_70,5,2016-07-31,price,1,4,2.29,0.97,2.64,3.36,3.17,0.62,0.24,2.83,3.11,2.0
user_70,5,2016-07-31,location,1,4,2.29,0.97,2.64,3.36,3.17,0.62,0.24,2.83,3.11,2.0
user_71,5,2019-11-18,food,1,3,3.02,0.49,3.05,3.63,2.41,0.74,1.31,2.98,3.14,1.43
user_71,5,2019-11-18,service,1,3,3.02,0.49,3.05,3.63,2.41,0.74,1.31,2.98,3.14,1.43
user_71,5,2019-11-18,ambience,1,3,3.02,0.49,3.05,3.63,2.41,0.74,1.31,2.98,3.14,1.43
user_71,5,2019-11-18,price,1,3,3.02,0.49,3.05,3.63,2.41,0.74,1.31,2.98,3.14,1.43
user_71,5,2019-11-18,location,1,3,3.02,0.49,3.05,3.63,2.41,0.74,1.31,2.98,3.14,1.43
user_72,3,2016-01-05,food,1,0,3.19,0.3,3.84,3.3,3.69,1.0,0.64,3.14,3.64,2.96
user_72,3,2016-01-05,service,0,0,3.19,0.3,3.84,3.3,3.69,1.0,0.64,3.14,3.64,2.96
user_72,3,2016-01-05,ambience,1,0,3.19,0.3,3.84,3.3,3.69,1.0,0.64,3.14,3.64,2.96
user_72,3,2016-01-05,price,1,0,3.19,0.3,3.84,3.3,3.69,1.0,0.64,3.14,3.64,2.96
user_72,3,2016-01-05,location,1,0,3.19,0.3,3.84,3.3,3.69,1.0,0.64,3.14,3.64,2.96
user_73,5,2018-04-14,food,1,4,3.0,2.07,2.93,2.97,2.88,0.4,0.01,2.85,3.01,1.95
user_73,5,2018-04-14,service,1,4,3.0,2.07,2.93,2.97,2.88,0.4,0.01,2.85,3.01,1.95
user_73,5,2018-04-14,ambience,1,4,3.0,2.07,2.93,2.97,2.88,0.4,0.01,2.85,3.01,1.95
user_73,5,2018-04-14,price,1,4,3.0,2.07,2.93,2.97,2.88,0.4,0.01,2.85,3.01,1.95
user_73,5,2018-04-14,location,1,4,3.0,2.07,2.93,2.97,2.88,0.4,0.01,2.85,3.01,1.95
user_74,5,2018-10-27,food,0,1,2.91,2.47,2.57,2.81,2.0,0.12,0.84,3.29,3.42,1.58
user_74,5,2018-10-27,service,0,1,2.91,2.47,2.57,2.81,2.0,0.12,0.84,3.29,3.42,1.58
user_74,5,2018-10-27,ambience,0,1,2.91,2.47,2.57,2.81,2.0,0.12,0.84,3.29,3.42,1.58
user_74,5,2018-10-27,price,1,1,2.91,2.47,2.57,2.81,2.0,0.12,0.84,3.29,3.42,1.58
user_74,5,2018-10-27,location,1,1,2.91,2.47,2.57,2.81,2.0,0.12,0.84,3.29,3.42,1.58
user_75,1,2016-08-10,food,1,0,3.12,0.65,2.35,1.31,1.98,0.53,0.18,4.29,2.7,1.54
user_75,1,2016-08-10,service,1,0,3.12,0.65,2.35,1.31,1.98,0.53,0.18,4.29,2.7,1.54
user_75,1,2016-08-10,ambience,1,0,3.12,0.65,2.35,1.31,1.98,0.53,0.18,4.29,2.7,1.54
user_75,1,2016-08-10,price,1,0,3.12,0.65,2.35,1.31,1.98,0.53,0.18,4.29,2.7,1.54
user_75,1,2016-08-10,location,0,0,3.12,0.65,2.35,1.31,1.98,0.53,0.18,4.29,2.7,1.54
user_76,3,2018-06-22,food,-1,2,2.41,1.21,1.89,3.66,4.47,0.45,0.51,2.19,3.22,1.99
user_76,3,2018-06-22,service,1,2,2.41,1.21,1.89,3.66,4.47,0.45,0.51,2.19,3.22,1.99
user_76,3,2018-06-22,ambience,1,2,2.41,1.21,1.89,3.66,4.47,0.45,0.51,2.19,3.22,1.99
user_76,3,2018-06-22,price,1,2,2.41,1.21,1.89,3.66,4.47,0.45,0.51,2.19,3.22,1.99
user_76,3,2018-06-22,location,1,2,2.41,1.21,1.89,3.66,4.47,0.45,0.51,2.19,3.22,1.99
user_77,1,2017-02-03,food,1,1,2.57,0.57,3.04,2.75,2.17,0.98,0.61,3.74,2.29,2.5
user_77,1,2017-02-03,service,1,1,2.57,0.57,3.04,2.75,2.17,0.98,0.61,3.74,2.29,2.5
user_77,1,2017-02-03,ambience,0,1,2.57,0.57,3.04,2.75,2.17,0.98,0.61,3.74,2.29,2.5
user_77,1,2017-02-03,price,1,1,2.57,0.57,3.04,2.75,2.17,0.98,0.61,3.74,2.29,2.5
user_77,1,2017-02-03,location,0,1,2.57,0.57,3.04,2.75,2.17,0.98,0.61,3.74,2.29,2.5
user_78,4,2015-06-17,food,1,0,3.31,0.37,3.11,2.8,4.35,0.3,0.69,3.05,4.03,1.88
user_78,4,2015-06-17,service,1,0,3.31,0.37,3.11,2.8,4.35,0.3,0.69,3.05,4.03,1.88
user_78,4,2015-06-17,ambience,1,0,3.31,0.37,3.11,2.8,4.35,0.3,0.69,3.05,4.03,1.88
user_78,4,2015-06-17,price,1,0,3.31,0.37,3.11,2.8,4.35,0.3,0.69,3.05,4.03,1.88
user_78,4,2015-06-17,location,1,0,3.31,0.37,3.11,2.8,4.35,0.3,0.69,3.05,4.03,1.88
user_79,5,2016-10-21,food,0,0,4.23,1.93,2.43,3.5,4.9,0.46,0.5,3.23,2.68,1.02
user_79,5,2016-10-21,service,1,0,4.23,1.93,2.43,3.5,4.9,0.46,0.5,3.23,2.68,1.02
user_79,5,2016-10-21,ambience,1,0,4.23,1.93,2.43,3.5,4.9,0.46,0.5,3.23,2.68,1.02
user_79,5,2016-10-21,price,1,0,4.23,1.93,2.43,3.5,4.9,0.46,0.5,3.23,2.68,1.02
user_79,5,2016-10-21,location,1,0,4.23,1.93,2.43,3.5,4.9,0.46,0.5,3.23,2.68,1.02
user_80,5,2018-10-19,food,1,4,2.46,0.71,2.71,2.23,3.98,1.0,0.14,3.39,3.24,2.95
user_80,5,2018-10-19,service,0,4,2.46,0.71,2.71,2.23,3.98,1.0,0.14,3.39,3.24,2.95
user_80,5,2018-10-19,ambience,0,4,2.46,0.71,2.71,2.23,3.98,1.0,0.14,3.39,3.24,2.95
user_80,5,2018-10-19,price,1,4,2.46,0.71,2.71,2.23,3.98,1.0,0.14,3.39,3.24,2.95
user_80,5,2018-10-19,location,1,4,2.46,0.71,2.71,2.23,3.98,1.0,0.14,3.39,3.24,2.95
user_81,1,2018-08-20,food,1,0,1.08,0.64,3.68,3.94,3.5,1.09,0.15,3.22,2.56,1.64
user_81,1,2018-08-20,service,1,0,1.08,0.64,3.68,3.94,3.5,1.09,0.15,3.22,2.56,1.64
user_81,1,2018-08-20,ambience,0,0,1.08,0.64,3.68,3.94,3.5,1.09,0.15,3.22,2.56,1.64
user_81,1,2018-08-20,price,0,0,1.08,0.64,3.68,3.94,3.5,1.09,0.15,3.22,2.56,1.64
user_81,1,2018-08-20,location,1,0,1.08,0.64,3.68,3.94,3.5,1.09,0.15,3.22,2.56,1.64
user_82,3,2019-01-24,food,-1,2,3.61,0.41,2.75,3.97,2.19,1.72,1.53,3.27,2.43,1.86
user_82,3,2019-01-24,service,1,2,3.61,0.41,2.75,3.97,2.19,1.72,1.53,3.27,2.43,1.86
user_82,3,2019-01-24,ambience,1,2,3.61,0.41,2.75,3.97,2.19,1.72,1.53,3.27,2.43,1.86
user_82,3,2019-01-24,price,1,2,3.61,0.41,2.75,3.97,2.19,1.72,1.53,3.27,2.43,1.86
user_82,3,2019-01-24,location,1,2,3.61,0.41,2.75,3.97,2.19,1.72,1.53,3.27,2.43,1.86
user_83,3,2016-01-10,food,1,1,2.87,0.75,2.45,4.23,2.07,1.04,0.0,3.32,3.83,1.82
user_83,3,2016-01-10,service,1,1,2.87,0.75,2.45,4.23,2.07,1.04,0.0,3.32,3.83,1.82
user_83,3,2016-01-10,ambience,1,1,2.87,0.75,2.45,4.23,2.07,1.04,0.0,3.32,3.83,1.82
user_83,3,2016-01-10,price,1,1,2.87,0.75,2.45,4.23,2.07,1.04,0.0,3.32,3.83,1.82
user_83,3,2016-01-10,location,-1,1,2.87,0.75,2.45,4.23,2.07,1.04,0.0,3.32,3.83,1.82
user_84,5,2015-07-24,food,1,0,2.37,1.32,3.14,3.24,2.57,0.46,1.2,3.91,2.94,2.61
user_84,5,2015-07-24,service,1,0,2.37,1.32,3.14,3.24,2.57,0.46,1.2,3.91,2.94,2.61
user_84,5,2015-07-24,ambience,1,0,2.37,1.32,3.14,3.24,2.57,0.46,1.2,3.91,2.94,2.61
user_84,5,2015-07-24,price,1,0,2.37,1.32,3.14,3.24,2.57,0.46,1.2,3.91,2.94,2.61
user_84,5,2015-07-24,location,1,0,2.37,1.32,3.14,3.24,2.57,0.46,1.2,3.91,2.94,2.61
user_85,2,2015-10-28,food,1,0,2.91,0.94,2.2,2.77,3.07,0.06,0.5,3.59,3.28,2.27
user_85,2,2015-10-28,service,1,0,2.91,0.94,2.2,2.77,3.07,0.06,0.5,3.59,3.28,2.27
user_85,2,2015-10-28,ambience,1,0,2.91,0.94,2.2,2.77,3.07,0.06,0.5,3.59,3.28,2.27
user_85,2,2015-10-28,price,0,0,2.91,0.94,2.2,2.77,3.07,0.06,0.5,3.59,3.28,2.27
user_85,2,2015-10-28,location,1,0,2.91,0.94,2.2,2.77,3.07,0.06,0.5,3.59,3.28,2.27
user_86,4,2019-08-29,food,0,3,3.93,0.08,2.89,3.46,3.08,0.55,0.2,3.81,2.96,2.68
user_86,4,2019-08-29,service,1,3,3.93,0.08,2.89,3.46,3.08,0.55,0.2,3.81,2.96,2.68
user_86,4,2019-08-29,ambience,1,3,3.93,0.08,2.89,3.46,3.08,0.55,0.2,3.81,2.96,2.68
user_86,4,2019-08-29,price,1,3,3.93,0.08,2.89,3.46,3.08,0.55,0.2,3.81,2.96,2.68
user_86,4,2019-08-29,location,1,3,3.93,0.08,2.89,3.46,3.08,0.55,0.2,3.81,2.96,2.68
user_87,2,2019-02-20,food,1,2,3.15,1.37,3.31,3.19,2.76,0.77,0.87,3.04,2.83,1.45
user_87,2,2019-02-20,service,0,2,3.15,1.37,3.31,3.19,2.76,0.77,0.87,3.04,2.83,1.45
user_87,2,2019-02-20,ambience,1,2,3.15,1.37,3.31,3.19,2.76,0.77,0.87,3.04,2.83,1.45
user_87,2,2019-02-20,price,1,2,3.15,1.37,3.31,3.19,2.76,0.77,0.87,3.04,2.83,1.45
user_87,2,2019-02-20,location,0,2,3.15,1.37,3.31,3.19,2.76,0.77,0.87,3.04,2.83,1.45
user_88,1,2015-07-26,food,0,1,3.95,0.31,3.03,2.75,2.77,0.97,0.11,3.32,3.45,2.57
user_88,1,2015-07-26,service,-1,1,3.95,0.31,3.03,2.75,2.77,0.97,0.11,3.32,3.45,2.57
user_88,1,2015-07-26,ambience,0,1,3.95,0.31,3.03,2.75,2.77,0.97,0.11,3.32,3.45,2.57
user_88,1,2015-07-26,price,1,1,3.95,0.31,3.03,2.75,2.77,0.97,0.11,3.32,3.45,2.57
user_88,1,2015-07-26,location,1,1,3.95,0.31,3.03,2.75,2.77,0.97,0.11,3.32,3.45,2.57
user_89,3,2018-01-25,food,-1,0,2.33,1.92,3.04,3.72,2.95,0.8,1.08,3.84,2.92,1.8
user_89,3,2018-01-25,service,1,0,2.33,1.92,3.04,3.72,2.95,0.8,1.08,3.84,2.92,1.8
user_89,3,2018-01-25,ambience,1,0,2.33,1.92,3.04,3.72,2.95,0.8,1.08,3.84,2.92,1.8
user_89,3,2018-01-25,price,1,0,2.33,1.92,3.04,3.72,2.95,0.8,1.08,3.84,2.92,1.8
user_89,3,2018-01-25,location,1,0,2.33,1.92,3.04,3.72,2.95,0.8,1.08,3.84,2.92,1.8
user_90,2,2017-02-20,food,1,0,2.81,0.88,2.46,2.47,3.93,0.17,0.72,2.73,2.76,1.33
user_90,2,2017-02-20,service,1,0,2.81,0.88,2.46,2.47,3.93,0.17,0.72,2.73,2.76,1.33
user_90,2,2017-02-20,ambience,1,0,2.81,0.88,2.46,2.47,3.93,0.17,0.72,2.73,2.76,1.33
user_90,2,2017-02-20,price,1,0,2.81,0.88,2.46,2.47,3.93,0.17,0.72,2.73,2.76,1.33
user_90,2,2017-02-20,location,1,0,2.81,0.88,2.46,2.47,3.93,0.17,0.72,2.73,2.76,1.33
user_91,5,2017-05-16,food,1,0,2.57,1.56,3.52,2.36,2.9,0.72,0.98,3.56,3.02,2.32
user_91,5,2017-05-16,service,1,0,2.57,1.56,3.52,2.36,2.9,0.72,0.98,3.56,3.02,2.32
user_91,5,2017-05-16,ambience,1,0,2.57,1.56,3.52,2.36,2.9,0.72,0.98,3.56,3.02,2.32
user_91,5,2017-05-16,price,0,0,2.57,1.56,3.52,2.36,2.9,0.72,0.98,3.56,3.02,2.32
user_91,5,2017-05-16,location,1,0,2.57,1.56,3.52,2.36,2.9,0.72,0.98,3.56,3.02,2.32
user_92,2,2018-12-12,food,1,3,3.71,0.04,2.65,3.82,3.55,0.8,0.58,3.0,3.03,2.3
user_92,2,2018-12-12,service,1,3,3.71,0.04,2.65,3.82,3.55,0.8,0.58,3.0,3.03,2.3
user_92,2,2018-12-12,ambience,1,3,3.71,0.04,2.65,3.82,3.55,0.8,0.58,3.0,3.03,2.3
user_92,2,2018-12-12,price,-1,3,3.71,0.04,2.65,3.82,3.55,0.8,0.58,3.0,3.03,2.3
user_92,2,2018-12-12,location,1,3,3.71,0.04,2.65,3.82,3.55,0.8,0.58,3.0,3.03,2.3
user_93,1,2017-11-28,food,1,0,2.85,1.44,3.45,2.19,2.88,0.64,0.73,2.86,3.22,2.68
user_93,1,2017-11-28,service,0,0,2.85,1.44,3.45,2.19,2.88,0.64,0.73,2.86,3.22,2.68
user_93,1,2017-11-28,ambience,1,0,2.85,1.44,3.45,2.19,2.88,0.64,0.73,2.86,3.22,2.68
user_93,1,2017-11-28,price,1,0,2.85,1.44,3.45,2.19,2.88,0.64,0.73,2.86,3.22,2.68
user_93,1,2017-11-28,location,1,0,2.85,1.44,3.45,2.19,2.88,0.64,0.73,2.86,3.22,2.68
